order_id,on_demand,total_minutes,is_Friday,is_Saturday,is_Sunday,distance,found_rate,picking_speed,accepted_rate,rating,seniority_41dc7c9e385c4d2b6c1f7836973951bf,seniority_50e13ee63f086c2fe84229348bc91b5b,seniority_6c90661e6d2c7579f5ce337c3391dbb9,seniority_bb29b8d0d196b5db5a5350e5e3ae2b1f,unique_products,units,kgs,order_size,root_order_size,sqrd_order_size,logn_order_size,root_units,sqrd_units,logn_units,root_kgs,sqrd_kgs,logn_kgs,root_unique_products,sqrd_unique_products,logn_unique_products,distance_div_units,distance_div_kgs,distance_div_unique_products,distance_div_order_size,unique_products_div_picking_speed,units_div_picking_speed,kgs_div_picking_speed,order_size_div_picking_speed
ba38c549887d0009edb90548fb8ee8cf,1,84.0507743333333,0,1,0,5.988233127337227,0.8501,1.58,0.88,4.92,1,0,0,0,42.0,73.0,1.8479999999999999,74.848,8.651473862874465,5602.223104,4.315459390401768,8.54400374531753,5329.0,4.30406509320417,1.3594116374373142,3.4151039999999995,1.0466169935497294,6.48074069840786,1764.0,3.7376696182833684,0.0809220692883409,2.1026099463964982,0.14257697922231494,0.08000525234257731,26.582278481012658,46.20253164556962,1.1696202531645568,47.372151898734174
52433f14da65a57106a98561a4f81ab2,0,38.2519040666667,0,1,0,3.9412577336510726,0.8501,1.58,0.88,4.92,1,0,0,0,12.0,26.0,0.0,26.0,5.0990195135927845,676.0,3.258096538021482,5.0990195135927845,676.0,3.295836866004329,0.0,0.0,0.0,3.4641016151377544,144.0,2.4849066497880004,0.14597250865374342,3.9412577336510726,0.32843814447092273,0.15158683590965663,7.594936708860759,16.455696202531644,0.0,16.455696202531644
54a1f1dd837ff0541caf7208039040a7,0,95.8927238,0,1,0,3.727164543297432,0.8501,1.58,0.88,4.92,1,0,0,0,11.0,21.0,3.4,24.4,4.9396356140913875,595.3599999999999,3.1945831322991562,4.58257569495584,441.0,3.091042453358316,1.8439088914585775,11.559999999999999,1.4816045409242156,3.3166247903554,121.0,2.3978952727983707,0.1694165701498833,0.8470828507494164,0.3388331402997666,0.15275264521710788,6.962025316455696,13.291139240506329,2.151898734177215,15.443037974683543
71c426729fb6d213bed83c2a8bb924c9,0,90.3888580333333,0,1,0,2.455763966133911,0.8501,1.58,0.88,4.92,1,0,0,0,30.0,92.0,0.3,92.3,9.60728889958036,8519.289999999999,4.525044141508807,9.591663046625438,8464.0,4.532599493153256,0.5477225575051661,0.09,0.26236426446749106,5.477225575051661,900.0,3.4011973816621555,0.026406064151977535,1.8890492047183929,0.08185879887113036,0.02660632682701962,18.987341772151897,58.22784810126582,0.18987341772151897,58.417721518987335
c272d7262555d3d978a0163b4e30defc,0,142.901975433333,0,1,0,3.154400479358592,0.8501,1.58,0.88,4.92,1,0,0,0,52.0,103.0,6.739999999999999,109.74,10.475686135046239,12042.8676,4.69811393163083,10.14889156509222,10609.0,4.6443908991413725,2.596150997149434,45.42759999999999,2.0464016876016355,7.211102550927978,2704.0,3.9512437185814275,0.03033077383998646,0.40754528157087755,0.06066154767997292,0.028744309088377912,32.91139240506329,65.18987341772151,4.265822784810126,69.45569620253164
93cd17db559c53a59157fa42bef536f8,1,72.1698454833333,0,1,0,2.9870945270649307,0.8501,1.58,0.88,4.92,1,0,0,0,25.0,40.0,0.0,40.0,6.324555320336759,1600.0,3.6888794541139363,6.324555320336759,1600.0,3.713572066704308,0.0,0.0,0.0,5.0,625.0,3.2188758248682006,0.0728559640747544,2.9870945270649307,0.11948378108259723,0.07467736317662327,15.822784810126581,25.31645569620253,0.0,25.31645569620253
6c9d7d498d6b55f4f8d2677daace6921,0,141.819830333333,0,1,0,5.669742297749324,0.8366,1.94,1.0,4.88,1,0,0,0,40.0,105.0,0.4,105.4,10.26645021416848,11109.160000000002,4.657762636107262,10.246950765959598,11025.0,4.663439094112067,0.6324555320336759,0.16000000000000003,0.3364722366212129,6.324555320336759,1600.0,3.6888794541139363,0.053488134884427586,4.049815926963803,0.1417435574437331,0.053792621420771576,20.61855670103093,54.123711340206185,0.2061855670103093,54.3298969072165
1242d10614752a0451a169821136c0d0,0,85.6641190833333,0,1,0,3.6267750957235023,0.8366,1.94,1.0,4.88,1,0,0,0,7.0,30.0,0.0,30.0,5.477225575051661,900.0,3.4011973816621555,5.477225575051661,900.0,3.4339872044851463,0.0,0.0,0.0,2.6457513110645907,49.0,1.9459101490553132,0.11699274502333878,3.6267750957235023,0.5181107279605003,0.12089250319078342,3.6082474226804124,15.463917525773196,0.0,15.463917525773196
b66d624a7bf2eb850a169414d5d76cde,0,93.2488904666667,0,1,0,3.9961951100454667,0.8366,1.94,1.0,4.88,1,0,0,0,17.0,28.0,0.0,28.0,5.291502622129181,784.0,3.332204510175204,5.291502622129181,784.0,3.367295829986474,0.0,0.0,0.0,4.123105625617661,289.0,2.833213344056216,0.13779983138087817,3.9961951100454667,0.2350703005909098,0.14272125393019525,8.762886597938145,14.43298969072165,0.0,14.43298969072165
b3c66b9fb2fd4e657df0fc30627caf60,0,83.1922298166667,0,1,0,2.716997591067575,0.8949,2.4,0.72,5.0,0,1,0,0,31.0,59.0,3.4050000000000002,62.405,7.899683537965303,3894.3840250000003,4.133645400370417,7.681145747868608,3481.0,4.0943445622221,1.8452642087245936,11.594025000000002,1.482740259388143,5.5677643628300215,961.0,3.4339872044851463,0.04528329318445958,0.6167985450777695,0.087645083582825,0.0435381394290133,12.916666666666668,24.583333333333336,1.4187500000000002,26.002083333333335
99cbfe4a2309da2f43a6919e2a61ee46,0,42.0949921666667,0,1,0,3.1606966838494643,0.8949,2.4,0.72,5.0,0,1,0,0,7.0,35.0,0.0,35.0,5.916079783099616,1225.0,3.5553480614894135,5.916079783099616,1225.0,3.58351893845611,0.0,0.0,0.0,2.6457513110645907,49.0,1.9459101490553132,0.08779713010692956,3.1606966838494643,0.45152809769278063,0.09030561953855612,2.916666666666667,14.583333333333334,0.0,14.583333333333334
4f87248ad16b6e3aea4353ef107d16f9,0,85.5310399333333,0,1,0,3.45950256474474,0.8949,2.4,0.72,5.0,0,1,0,0,16.0,31.0,9.325,40.325,6.350196847342608,1626.1056250000001,3.6969716240112724,5.5677643628300215,961.0,3.4657359027997265,3.053686296920494,86.95562499999998,2.3345681388470965,4.0,256.0,2.772588722239781,0.10810945514827312,0.33506078108907894,0.21621891029654625,0.08579051617469906,6.666666666666667,12.916666666666668,3.8854166666666665,16.802083333333336
39713f92756b27244d31592f8dd1b859,0,62.955821,0,1,0,3.2479447925089153,0.8949,2.4,0.72,5.0,0,1,0,0,11.0,13.0,0.0,13.0,3.605551275463989,169.0,2.5649493574615367,3.605551275463989,169.0,2.6390573296152584,0.0,0.0,0.0,3.3166247903554,121.0,2.3978952727983707,0.23199605660777967,3.2479447925089153,0.2952677084099014,0.2498419071160704,4.583333333333334,5.416666666666667,0.0,5.416666666666667
48df1fa04c75ce8c507cc9eac06726b3,0,47.4476451666667,0,1,0,3.809276171861357,0.8949,2.4,0.72,5.0,0,1,0,0,2.0,3.0,0.0,3.0,1.7320508075688772,9.0,1.0986122886681098,1.7320508075688772,9.0,1.3862943611198906,0.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,0.9523190429653392,3.809276171861357,1.9046380859306784,1.2697587239537855,0.8333333333333334,1.25,0.0,1.25
eb26104844594f42eba03d23fb033d62,0,79.79291735,1,0,0,1.2902490019843744,0.8404,1.25,1.0,4.64,0,0,1,0,12.0,34.0,1.5,35.5,5.958187643906492,1260.25,3.56953269648137,5.830951894845301,1156.0,3.5553480614894135,1.224744871391589,2.25,0.9162907318741551,3.4641016151377544,144.0,2.4849066497880004,0.03686425719955355,0.5160996007937497,0.10752075016536454,0.036345042309419,9.6,27.2,1.2,28.4
7239dd6e96656c00f78d22468d68044b,1,157.431464633333,0,1,0,4.758111181972671,0.8404,1.25,1.0,4.64,0,0,1,0,34.0,43.0,4.055,47.055,6.859664714838474,2214.173025,3.851317130310751,6.557438524302,1849.0,3.784189633918261,2.0137030565602267,16.443025,1.6203778524724346,5.830951894845301,1156.0,3.5263605246161616,0.10813889049937889,0.9412682852567105,0.13994444652860796,0.10111807846079421,27.2,34.4,3.2439999999999998,37.644
252bdb1629a8b6d688b5a0ca9b042a15,0,60.4953340833333,0,1,0,3.953986611520926,0.8404,1.25,1.0,4.64,0,0,1,0,23.0,28.0,0.0,28.0,5.291502622129181,784.0,3.332204510175204,5.291502622129181,784.0,3.367295829986474,0.0,0.0,0.0,4.795831523312719,529.0,3.1354942159291497,0.13634436591451468,3.953986611520926,0.17191246137047503,0.14121380755431878,18.4,22.4,0.0,22.4
3a96a9f0beb3c68a9193ba7caf66a340,0,57.8058547166667,0,1,0,4.759339893264988,0.8404,1.25,1.0,4.64,0,0,1,0,9.0,10.0,0.0,10.0,3.1622776601683795,100.0,2.302585092994046,3.1622776601683795,100.0,2.3978952727983707,0.0,0.0,0.0,3.0,81.0,2.1972245773362196,0.4326672630240898,4.759339893264988,0.5288155436961097,0.4759339893264988,7.2,8.0,0.0,8.0
2f326d2e4b8a17ac010b528f9de9732e,0,135.9046836,0,1,0,4.922500514207449,0.8404,1.25,1.0,4.64,0,0,1,0,13.0,32.0,0.0,32.0,5.656854249492381,1024.0,3.4657359027997265,5.656854249492381,1024.0,3.4965075614664802,0.0,0.0,0.0,3.605551275463989,169.0,2.5649493574615367,0.14916668224871057,4.922500514207449,0.37865388570826536,0.1538281410689828,10.4,25.6,0.0,25.6
d3b4026dc523ac44306e48d724e514e3,1,97.0026136666667,1,0,0,1.3216398221190733,0.8658,1.21,0.92,4.96,0,0,1,0,27.0,52.0,0.835,52.835,7.268768809090024,2791.537225,3.967173849892994,7.211102550927978,2704.0,3.970291913552122,0.9137833441248533,0.697225,0.6070444815065336,5.196152422706632,729.0,3.295836866004329,0.024936600417341005,0.7202396850785141,0.048949623041447156,0.02501447567179092,22.31404958677686,42.97520661157025,0.6900826446280992,43.66528925619835
c8feb124a7022a329f19b7ddbe2aa29a,0,111.727957916667,1,0,0,4.6768849882837795,0.8658,1.21,0.92,4.96,0,0,1,0,14.0,16.0,1.25,17.25,4.153311931459037,297.5625,2.847812143477369,4.0,256.0,2.833213344056216,1.118033988749895,1.5625,0.8109302162163288,3.7416573867739413,196.0,2.6390573296152584,0.27511088166375175,2.0786155503483466,0.3340632134488414,0.2711237674367408,11.570247933884298,13.223140495867769,1.0330578512396695,14.25619834710744
3e032ac9927bb9fdf6fa8a92c10de3ec,1,56.1975145666667,0,1,0,4.445982371270821,0.8845,1.39,1.0,4.68,0,0,1,0,15.0,25.0,1.21,26.21,5.119570294468081,686.9641,3.266141017335315,5.0,625.0,3.258096538021482,1.1,1.4641,0.7929925155296614,3.872983346207417,225.0,2.70805020110221,0.17099932197195467,2.0117567290818195,0.29639882475138807,0.169629239651691,10.79136690647482,17.98561151079137,0.8705035971223022,18.85611510791367
4bb05bb24439334cbcccd635cdb63baa,0,69.9423991,0,1,0,3.765501597453474,0.8845,1.39,1.0,4.68,0,0,1,0,37.0,72.0,3.9399999999999995,75.94,8.714355971613736,5766.883599999999,4.3299435548036564,8.48528137423857,5184.0,4.290459441148391,1.9849433241279206,15.523599999999997,1.597365331199831,6.082762530298219,1369.0,3.6109179126442243,0.05158221366374622,0.7622472869339016,0.10177031344468848,0.04958521987692223,26.618705035971225,51.79856115107914,2.834532374100719,54.63309352517986
16a82ade83296a4945613356ee7cad09,1,88.4014634166667,1,0,0,2.3621936363344718,0.8617,1.74,1.0,4.88,0,0,1,0,9.0,32.0,1.336,33.336,5.773733627385316,1111.2888959999998,3.506637894120152,5.656854249492381,1024.0,3.4965075614664802,1.1558546621439911,1.7848960000000003,0.8484400649659808,3.0,81.0,2.1972245773362196,0.07158162534346885,1.0112130292527703,0.26246595959271907,0.07086014027881185,5.172413793103448,18.39080459770115,0.767816091954023,19.158620689655173
f818534553ca0ca7cba4b75f874a7c40,0,70.72322425,0,1,0,1.7915476804517956,0.8438,1.83,0.64,4.84,0,1,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,0.0,1.0,1.0,0.0,0.8957738402258978,1.7915476804517956,1.7915476804517956,1.7915476804517956,0.5464480874316939,0.5464480874316939,0.0,0.5464480874316939
9616dd08d6ec210c276746ab5e512be7,0,71.25541385,0,1,0,4.19289894728582,0.8438,1.83,0.64,4.84,0,1,0,0,8.0,7.0,1.2000000000000002,8.2,2.8635642126552705,67.24,2.1041341542702074,2.6457513110645907,49.0,2.0794415416798357,1.0954451150103324,1.4400000000000004,0.7884573603642703,2.8284271247461903,64.0,2.0794415416798357,0.5241123684107275,1.9058631578571907,0.5241123684107275,0.511329139912905,4.371584699453551,3.8251366120218577,0.6557377049180328,4.48087431693989
9c848b6384e026b6a6740c40ffae1204,0,106.292838,0,1,0,4.140234804208596,0.8438,1.83,0.64,4.84,0,1,0,0,16.0,19.0,0.0,19.0,4.358898943540674,361.0,2.9444389791664403,4.358898943540674,361.0,2.995732273553991,0.0,0.0,0.0,4.0,256.0,2.772588722239781,0.2070117402104298,4.140234804208596,0.25876467526303726,0.21790709495834718,8.743169398907103,10.382513661202186,0.0,10.382513661202186
f80102d44b48442e766491ffd4e85312,1,89.5721224666667,0,1,0,3.8818354083884867,0.8988,1.0,0.96,4.8,0,0,1,0,40.0,72.0,1.7,73.7,8.5848704125339,5431.6900000000005,4.300002799195291,8.48528137423857,5184.0,4.290459441148391,1.3038404810405297,2.8899999999999997,0.9932517730102834,6.324555320336759,1600.0,3.6888794541139363,0.05317582751217105,1.4377168179216617,0.09704588520971216,0.05267076537840552,40.0,72.0,1.7,73.7
63b244543526cfef05dcf7093de8b70d,1,116.044136666667,1,0,0,3.7587036908132205,0.8546,1.84,0.85,5.0,0,0,1,0,31.0,77.0,1.0,78.0,8.831760866327848,6084.0,4.356708826689592,8.774964387392123,5929.0,4.356708826689592,1.0,1.0,0.6931471805599453,5.5677643628300215,961.0,3.4339872044851463,0.04818850885657975,1.8793518454066103,0.12124850615526518,0.04818850885657975,16.84782608695652,41.84782608695652,0.5434782608695652,42.391304347826086
2c33c109b9583505ad0f981a972a1b8b,0,34.5090837,0,1,0,4.193900132613849,0.8796,3.12,0.88,4.79,0,1,0,0,3.0,4.0,0.0,4.0,2.0,16.0,1.3862943611198906,2.0,16.0,1.6094379124341003,0.0,0.0,0.0,1.7320508075688772,9.0,1.0986122886681098,0.8387800265227698,4.193900132613849,1.397966710871283,1.0484750331534622,0.9615384615384615,1.282051282051282,0.0,1.282051282051282
c0728d90f9706159c478b646e13f0f3f,1,81.9266786166667,1,0,0,5.423888397572023,0.8796,3.12,0.88,4.79,0,1,0,0,8.0,13.0,1.068,14.068,3.7507332616436484,197.908624,2.643902714611736,3.605551275463989,169.0,2.6390573296152584,1.0334408546211051,1.140624,0.7265819566461827,2.8284271247461903,64.0,2.0794415416798357,0.38742059982657306,2.6227700181682896,0.6779860496965029,0.38554793841143187,2.564102564102564,4.166666666666667,0.3423076923076923,4.508974358974359
52a3d76e5acc567c2b7fbb187e11927f,0,111.72292585,0,1,0,4.779680519385329,0.8796,3.12,0.88,4.79,0,1,0,0,10.0,35.0,0.0,35.0,5.916079783099616,1225.0,3.5553480614894135,5.916079783099616,1225.0,3.58351893845611,0.0,0.0,0.0,3.1622776601683795,100.0,2.302585092994046,0.13276890331625915,4.779680519385329,0.4779680519385329,0.13656230055386656,3.205128205128205,11.217948717948717,0.0,11.217948717948717
4909cf1f9d9c9c34cd2f69abaf5cee91,0,48.3027838666667,0,1,0,3.8056351755295252,0.8796,3.12,0.88,4.79,0,1,0,0,1.0,10.0,0.0,10.0,3.1622776601683795,100.0,2.302585092994046,3.1622776601683795,100.0,2.3978952727983707,0.0,0.0,0.0,1.0,1.0,0.0,0.3459668341390478,3.8056351755295252,3.8056351755295252,0.38056351755295253,0.3205128205128205,3.205128205128205,0.0,3.205128205128205
08fe1916a37a6b9dbe326d8b64c1dd65,1,45.5793910833333,1,0,0,3.9510627862426206,0.8796,3.12,0.88,4.79,0,1,0,0,2.0,2.0,0.0,2.0,1.4142135623730951,4.0,0.6931471805599453,1.4142135623730951,4.0,1.0986122886681098,0.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,1.3170209287475403,3.9510627862426206,1.9755313931213103,1.9755313931213103,0.641025641025641,0.641025641025641,0.0,0.641025641025641
a66543092b67b17bd1ded17e336b5cb6,1,87.0189331,1,0,0,1.9227160020367775,0.8796,3.12,0.88,4.79,0,1,0,0,9.0,16.0,0.6,16.6,4.0743097574926725,275.56000000000006,2.8094026953624978,4.0,256.0,2.833213344056216,0.7745966692414834,0.36,0.47000362924573563,3.0,81.0,2.1972245773362196,0.11310094129628102,1.2016975012729858,0.21363511133741972,0.1158262651829384,2.8846153846153846,5.128205128205128,0.1923076923076923,5.320512820512821
e61c3a596d6c06651c2a53164b00b95d,0,152.45333475,0,1,0,2.578597408047053,0.8518,2.6,0.56,4.72,0,1,0,0,36.0,83.0,1.7,84.7,9.20326029187483,7174.09,4.439115601658009,9.1104335791443,6889.0,4.430816798843313,1.3038404810405297,2.8899999999999997,0.9932517730102834,6.0,1296.0,3.58351893845611,0.030697588191036344,0.9550360770544639,0.0716277057790848,0.030443889115077363,13.846153846153845,31.923076923076923,0.6538461538461539,32.57692307692308
50525065f9b494698566e0494f9d2d7b,0,75.20238665,0,1,0,1.0610704812892706,0.8518,2.6,0.56,4.72,0,1,0,0,7.0,12.0,0.0,12.0,3.4641016151377544,144.0,2.4849066497880004,3.4641016151377544,144.0,2.5649493574615367,0.0,0.0,0.0,2.6457513110645907,49.0,1.9459101490553132,0.08162080625302082,1.0610704812892706,0.15158149732703866,0.08842254010743922,2.692307692307692,4.615384615384615,0.0,4.615384615384615
272b7f1f6416683278863ae968a191f9,0,142.667288716667,0,1,0,1.1886020226410094,0.8518,2.6,0.56,4.72,0,1,0,0,24.0,45.0,0.426,45.426,6.739881304592834,2063.5214760000003,3.8160846283492247,6.708203932499369,2025.0,3.828641396489095,0.6526867548832288,0.181476,0.35487332199210414,4.898979485566356,576.0,3.1780538303479458,0.025839174405239335,0.8335217550077205,0.04952508427670873,0.02616567654297119,9.23076923076923,17.307692307692307,0.16384615384615384,17.47153846153846
295676b48096815c332b5186fee60b79,1,76.5631382833333,0,1,0,6.80312882749987,0.8855,1.11,1.0,4.96,0,0,1,0,17.0,27.0,8.898,35.897999999999996,5.9914939706220185,1288.6664039999998,3.5806815836359496,5.196152422706632,729.0,3.332204510175204,2.982951558440063,79.174404,2.2923327165296943,4.123105625617661,289.0,2.833213344056216,0.2429688866964239,0.6873235832996434,0.4001840486764629,0.18951275356565464,15.315315315315313,24.324324324324323,8.016216216216215,32.34054054054054
02c2eac99a4b949e62831368747d2e82,1,52.4579944666667,1,0,0,4.696219657926298,0.8855,1.11,1.0,4.96,0,0,1,0,11.0,21.0,0.0,21.0,4.58257569495584,441.0,3.044522437723423,4.58257569495584,441.0,3.091042453358316,0.0,0.0,0.0,3.3166247903554,121.0,2.3978952727983707,0.2134645299057408,4.696219657926298,0.4269290598114816,0.2236295075202999,9.909909909909908,18.918918918918916,0.0,18.918918918918916
5c33a016193362b5ff879c0eb1de8be6,1,59.9732057166667,1,0,0,6.639047981743673,0.8855,1.11,1.0,4.96,0,0,1,0,13.0,30.0,1.0,31.0,5.5677643628300215,961.0,3.4339872044851463,5.477225575051661,900.0,3.4339872044851463,1.0,1.0,0.6931471805599453,3.605551275463989,169.0,2.5649493574615367,0.21416283812076364,3.3195239908718364,0.5106959985956672,0.21416283812076364,11.711711711711711,27.027027027027025,0.9009009009009008,27.927927927927925
123e6e74ae3fa7b0ce984eccf0c6a9e7,1,50.3895904833333,1,0,0,2.145436389790862,0.8855,1.11,1.0,4.96,0,0,1,0,14.0,27.0,0.0,27.0,5.196152422706632,729.0,3.295836866004329,5.196152422706632,729.0,3.332204510175204,0.0,0.0,0.0,3.7416573867739413,196.0,2.6390573296152584,0.0766227282068165,2.145436389790862,0.153245456413633,0.07946060702929118,12.612612612612612,24.324324324324323,0.0,24.324324324324323
32ec98578daa2f6874ac4e956d1ded6a,1,41.4633492166667,1,0,0,4.668121339015741,0.8793,1.0,0.8,4.88,0,1,0,0,2.0,1.0,0.4,1.4,1.1832159566199232,1.9599999999999997,0.3364722366212129,1.0,1.0,0.6931471805599453,0.6324555320336759,0.16000000000000003,0.3364722366212129,1.4142135623730951,4.0,0.6931471805599453,2.3340606695078705,3.334372385011244,2.3340606695078705,3.334372385011244,2.0,1.0,0.4,1.4
44d3d03b225f615dd90fedaa8fec656b,1,31.8366163666667,1,0,0,3.579045015270807,0.8793,1.0,0.8,4.88,0,1,0,0,7.0,8.0,0.0,8.0,2.8284271247461903,64.0,2.0794415416798357,2.8284271247461903,64.0,2.1972245773362196,0.0,0.0,0.0,2.6457513110645907,49.0,1.9459101490553132,0.397671668363423,3.579045015270807,0.5112921450386867,0.4473806269088509,7.0,8.0,0.0,8.0
04849656689050838bcb3b8f1eccd1fa,1,67.8585176666667,1,0,0,2.8395076709319174,0.8793,1.0,0.8,4.88,0,1,0,0,4.0,8.0,0.0,8.0,2.8284271247461903,64.0,2.0794415416798357,2.8284271247461903,64.0,2.1972245773362196,0.0,0.0,0.0,2.0,16.0,1.3862943611198906,0.3155008523257686,2.8395076709319174,0.7098769177329793,0.35493845886648967,4.0,8.0,0.0,8.0
d1a2032c30c12cb9a6298a1d7e3c84eb,1,50.45146805,1,0,0,3.4667325129077646,0.8793,1.0,0.8,4.88,0,1,0,0,5.0,26.0,0.0,26.0,5.0990195135927845,676.0,3.258096538021482,5.0990195135927845,676.0,3.295836866004329,0.0,0.0,0.0,2.23606797749979,25.0,1.6094379124341003,0.12839750047806536,3.4667325129077646,0.693346502581553,0.13333586588106788,5.0,26.0,0.0,26.0
3364aa68ced52142f8b3de8d62378fa5,0,100.210673733333,0,1,0,2.3111643811672735,0.87,1.5,0.8,5.0,0,1,0,0,21.0,21.0,1.7,22.7,4.764451699828638,515.29,3.122364924487357,4.58257569495584,441.0,3.091042453358316,1.3038404810405297,2.8899999999999997,0.9932517730102834,4.58257569495584,441.0,3.044522437723423,0.10505292641669425,0.8559868078397309,0.11005544672225112,0.10181340886199443,14.0,14.0,1.1333333333333333,15.133333333333333
